sourcePath,line,rawLink,resolvedExpectedTarget,category,canonicalTarget,formalManifestSha256,sourceSha256At81f,formalHashMatchesAt81f,disposition
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B0_REAL_PROCESS_HARNESS.md,50,../../../backend/nq-risk/src/main/java/com/guidinglight/nexusquant/risk/service/KillSwitchRiskRule.java,backend/nq-risk/src/main/java/com/guidinglight/nexusquant/risk/service/KillSwitchRiskRule.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-risk/src/main/java/com/guidinglight/nexusquant/risk/application/rule/KillSwitchRiskRule.java,,f99cf16111c33d893fb7ee21db693d7a970dd794b42aa1f2efced201e211b3f0,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B0_REAL_PROCESS_HARNESS.md,51,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,f99cf16111c33d893fb7ee21db693d7a970dd794b42aa1f2efced201e211b3f0,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B0_REAL_PROCESS_HARNESS.md,52,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,f99cf16111c33d893fb7ee21db693d7a970dd794b42aa1f2efced201e211b3f0,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_CANCEL_FILL_RACE_AND_PER_FILL_ACCOUNTING.md,37,../../../backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxExchangeAdapter.java,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxExchangeAdapter.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/trading/OkxExchangeAdapter.java,,83ccf14fe7f39194e8d126906ea2aefdf7d8a0d95ee0b0a871f0da39b1f7fa13,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_CANCEL_FILL_RACE_AND_PER_FILL_ACCOUNTING.md,38,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,83ccf14fe7f39194e8d126906ea2aefdf7d8a0d95ee0b0a871f0da39b1f7fa13,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_CANCEL_FILL_RACE_AND_PER_FILL_ACCOUNTING.md,39,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRestReconcileService.java,,83ccf14fe7f39194e8d126906ea2aefdf7d8a0d95ee0b0a871f0da39b1f7fa13,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_CANCEL_FILL_TERMINAL_CONVERGENCE_REMEDIATION_ATTEMPT01.md,22,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderLifecycleService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderLifecycleService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderLifecycleService.java,,0d3ec02cd4374c7f03621777cbdd8b0c01bb4bf48938560784f8b1aaa0cd1a03,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_CANCEL_FILL_TERMINAL_CONVERGENCE_REMEDIATION_ATTEMPT01.md,22,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,0d3ec02cd4374c7f03621777cbdd8b0c01bb4bf48938560784f8b1aaa0cd1a03,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_CANCEL_FILL_TERMINAL_CONVERGENCE_REMEDIATION_ATTEMPT01.md,40,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRestReconcileService.java,,0d3ec02cd4374c7f03621777cbdd8b0c01bb4bf48938560784f8b1aaa0cd1a03,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B2_LIVE_TRADE_ENVIRONMENT_CONSISTENCY_REMEDIATION_ATTEMPT01.md,29,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRestReconcileService.java,,ff35a8cb607753ca45acbbec8f64acc31ac1ba84f46a193369d65d2c147c21e9,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B3_KILL_IN_FLIGHT_QUALIFICATION.md,24,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,f99d89c3bfa4f7299172fc7d7b3ecd413c0b6232231237f864fa253a7a7700e6,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B3_KILL_IN_FLIGHT_QUALIFICATION.md,24,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,f99d89c3bfa4f7299172fc7d7b3ecd413c0b6232231237f864fa253a7a7700e6,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B3_KILL_IN_FLIGHT_QUALIFICATION.md,24,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRestReconcileService.java,,f99d89c3bfa4f7299172fc7d7b3ecd413c0b6232231237f864fa253a7a7700e6,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,33,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,33,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,33,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/AdapterBackedTradingVenueGateway.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/AdapterBackedTradingVenueGateway.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/integration/AdapterBackedTradingVenueGateway.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,34,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRecoveryService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRecoveryService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRecoveryService.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,34,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/ValidationEvidenceSchedulerConfiguration.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/ValidationEvidenceSchedulerConfiguration.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/config/ValidationEvidenceSchedulerConfiguration.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,34,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/ValidationEvidenceScheduler.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/ValidationEvidenceScheduler.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/scheduling/ValidationEvidenceScheduler.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DUPLICATE_COMMAND_SCHEDULER_LOCK_MULTIPROCESS_OWNERSHIP_QUALIFICATION.md,34,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/ValidationEvidenceRefreshService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/ValidationEvidenceRefreshService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/validationevidence/service/ValidationEvidenceRefreshService.java,,f35525ac5df56c135bbfc259568ceba88f602f6a2664f25134baa90c52d9569f,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,34,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,34,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,34,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/AdapterBackedTradingVenueGateway.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/AdapterBackedTradingVenueGateway.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/integration/AdapterBackedTradingVenueGateway.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,35,../../../backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxExchangeAdapter.java,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxExchangeAdapter.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/trading/OkxExchangeAdapter.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,35,../../../backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxHttpClient.java,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxHttpClient.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/http/OkxHttpClient.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,35,../../../backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxRuntimeConfig.java,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxRuntimeConfig.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/config/OkxRuntimeConfig.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,36,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRecoveryService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRecoveryService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRecoveryService.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_DURABLE_MUTATION_AUTHORITY_AND_EXECUTION_FENCING_CONTRACT_REVIEW.md,36,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRestReconcileService.java,,f3f3fbb952df901e63cd1cedbd86b6f922be16939f10949c3219d15ce9315a1a,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_ORDINARY_SENDER_RECOVERY_FINALITY_REMEDIATION_ATTEMPT01.md,45,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,67796e395a3b79c29b6d667ce8be5add411bbccf3c861860f47fcc389d743880,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_ORDINARY_SENDER_RECOVERY_FINALITY_REMEDIATION_ATTEMPT01.md,46,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,67796e395a3b79c29b6d667ce8be5add411bbccf3c861860f47fcc389d743880,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_ORDINARY_SENDER_RECOVERY_FINALITY_REMEDIATION_ATTEMPT01.md,47,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRecoveryService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRecoveryService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRecoveryService.java,,67796e395a3b79c29b6d667ce8be5add411bbccf3c861860f47fcc389d743880,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_ORDINARY_SENDER_RECOVERY_FINALITY_REMEDIATION_ATTEMPT01.md,48,../../../backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxHttpClient.java,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/service/OkxHttpClient.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-adapter-okx/src/main/java/com/guidinglight/nexusquant/adapter/okx/http/OkxHttpClient.java,,67796e395a3b79c29b6d667ce8be5add411bbccf3c861860f47fcc389d743880,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_STRATEGY_RUN_DURABLE_EXECUTION_CONTRACT_REVIEW.md,59,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,2d513733ff8a16489f14bbf6119cd277efe5254b4318fe78823338ccc1ad0a3d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_STRATEGY_RUN_DURABLE_EXECUTION_CONTRACT_REVIEW.md,59,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,2d513733ff8a16489f14bbf6119cd277efe5254b4318fe78823338ccc1ad0a3d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_B5_STRATEGY_RUN_DURABLE_EXECUTION_CONTRACT_REVIEW.md,181,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/OkxRestReconcileService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/recovery/OkxRestReconcileService.java,,2d513733ff8a16489f14bbf6119cd277efe5254b4318fe78823338ccc1ad0a3d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_FAILURE_MATRIX_PLAN.md,463,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandService.java,,cc81142ab4765afac6cb1b26b2b385da613162756cf9cc0b8e874cf789ad8c5d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_FAILURE_MATRIX_PLAN.md,464,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,cc81142ab4765afac6cb1b26b2b385da613162756cf9cc0b8e874cf789ad8c5d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_FAILURE_MATRIX_PLAN.md,465,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,cc81142ab4765afac6cb1b26b2b385da613162756cf9cc0b8e874cf789ad8c5d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_FAILURE_MATRIX_PLAN.md,466,../../../backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/OrderCommandWriteService.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-core/src/main/java/com/guidinglight/nexusquant/trading/application/service/OrderCommandWriteService.java,,cc81142ab4765afac6cb1b26b2b385da613162756cf9cc0b8e874cf789ad8c5d,False,REPAIR_LINK_TO_CANONICAL_TARGET
docs/audit/evidence/GATEAUDIT_PHASE6_L4_FAILURE_MATRIX_PLAN.md,474,../../../backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/AdapterBackedTradingVenueGateway.java,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/service/AdapterBackedTradingVenueGateway.java,MOVED_TARGET_HAS_CANONICAL_LOCATION,backend/nq-scheduler/src/main/java/com/guidinglight/nexusquant/scheduler/integration/AdapterBackedTradingVenueGateway.java,,cc81142ab4765afac6cb1b26b2b385da613162756cf9cc0b8e874cf789ad8c5d,False,REPAIR_LINK_TO_CANONICAL_TARGET
